journal,paper_id,year,DOI,figure_number,panel,representation,number_of_groups,approximate_n_per_group,raw_points_visible,summary,summary_source,error,error_source,marker_size_relative,marker_edge,marker_fill,jitter_style,bar_width,box_width,palette_type,control_color_behavior,statistical_annotation,p_display,axis_style,legend_style,n_label,zero_baseline,physical_panel_size,confidence_of_measurement,notes,image_path,reviewer,journal_family,n_class
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,5,K,bar+points,3x4,6 per cell,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,outside,in_caption,yes,small,medium,qPCR of Ybx1 Acly and Kat2a each across four transduction conditions; twelve bars in three axis-labelled gene blocks; condition names only in the legend below,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig5.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,5,L,bar+points,4,6/6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,PD1+TIM3+ bar sub-plot at the right of L; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig5.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,5,M,bar+points,4,6/6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,IFN-g+TNFa+ bar sub-plot at the right of M; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig5.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,5,N,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+stars,stars,LB,none,in_caption,yes,small,medium,nuclear acetyl-CoA across soft modest and stiff gels; asterisks rather than numeric p values unlike most panels in this paper,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig5.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,5,O,bar+points,3x2,6 per cell,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+stars,stars,LB,outside,in_caption,yes,small,medium,acetyl-CoA in Acly fl/fl vs Acly dko T cells across three gel stiffnesses; asterisk annotation; legend below the axis,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig5.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,C,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,tumor mass bar sub-plot to the right of the tumor photographs; WT vs ACLYdko vs KAT2Adko,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,D,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,IFN-g+TNFa+ bar sub-plot at the right of D; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,E,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,PD1+TIM3+ bar sub-plot at the right of E; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,G,bar+points,3x3,6 per cell,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,outside,in_caption,yes,small,medium,Ca2+ transient amplitude for WT ACLYdko and KAT2Adko across three gel stiffnesses; all comparisons non-significant yet exact p values printed; legend below axis,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,H,bar+points,3x3,6 per cell,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,outside,in_caption,yes,small,medium,IFN-g+TNFa+ across genotype x gel stiffness; nine bars with stacked brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,I,bar+points,3x3,6 per cell,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,outside,in_caption,yes,small,medium,PD1+TIM3+ across genotype x gel stiffness,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,L,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,IFN-g+TNFa+ bar sub-plot at the right of L (dmso vs bempedoic acid vs AUTX70); flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,6,M,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,PD1+TIM3+ bar sub-plot at the right of M; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig6.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,C,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,tumor mass bar sub-plot to the right of the tumor photographs; acetyldigitoxin dose groups 0 2.5 and 10 mg/kg on the axis,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,D,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,tumor tissue stiffness (elastic modulus) across acetyldigitoxin doses,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,E,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,IFN-g+TNFa+ bar sub-plot at the right of E; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,F,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,PD1+TIM3+ bar sub-plot at the right of F; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,H,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,lung tumor burden per mouse bar sub-plot beside gross lung images,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,I,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,mean tumor diameter in the Kras primary lung model,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,J,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,IFN-g+TNFa+ bar sub-plot at the right of J; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,K,bar+points,3,6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,PD1+TIM3+ bar sub-plot at the right of K; flow contour plots skipped,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,M,bar+points,4,6/6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,metastatic nodule burden for vehicle PD-1 mAb acetyldigitoxin and combination; bar sub-plot beside gross lung images,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564810,2026,10.1126/sciadv.aef1694,7,N,bar+points,4,6/6/6/6,yes,mean,inferred,unknown,none,medium,dark,mixed,jitter,medium,na,multi_categorical,white_or_open,bracket+p_value,exact,LB,none,in_caption,yes,small,medium,mean tumor diameter of metastatic nodules across the same four treatment groups,PRIVATE_REFERENCE_ONLY/corpus/PMC13564810/figures/Fig7.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,B,dot_strip+summary,5,3/3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,na,na,monochrome_black,white_or_open,bracket+stars,stars,LB,none,none,no,small,medium,error bars undefined in caption; y axis starts at 20 not 0,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,C1,bar+points,7,3/3/3/3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,outline_only,white_or_open,bracket+stars,stars,LB,none,none,yes,small,medium,Z-average size; white bars with black outline; grouped x-label bracket for T-RmRNA LNPs,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,C2,bar+points,7,3/3/3/3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,outline_only,white_or_open,bracket+stars,stars,LB,none,none,yes,small,medium,polydispersity index; open bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,D,bar+points,7,3/3/3/3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,outline_only,white_or_open,bracket+stars,stars,LB,none,none,yes,small,medium,zeta potential; bars hang downward from zero baseline at top,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,F1,bar,3,unknown,no,mean,inferred,unknown,none,na,na,na,none,medium,na,outline_only,white_or_open,none,none,LB,none,none,yes,small,medium,relative TREM2 expression; numeric values printed above bars; group bracket labels BMDMs/Tumour,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,unknown
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,F2,bar,3,unknown,no,mean,inferred,unknown,none,na,na,na,none,medium,na,outline_only,white_or_open,none,none,LB,none,none,yes,small,medium,relative MRC1 expression; broken y axis; numeric values printed above bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,unknown
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,G,bar,3x3,caption:3,no,mean,inferred,unknown,none,na,na,na,none,narrow,na,multi_categorical,coloured,bracket+stars,stars,LB,inside,in_caption,yes,small,medium,grouped bars: 3 timepoints x 3 LNP types; x axis is time in hours but categorical grouping,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,H,bar+points,4,3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,medium,GFP mean intensity in BMDMs; caption n=3 per group,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,2,I,bar+points,4,3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,multi_categorical,coloured,bracket+stars,stars,LB,none,in_caption,yes,small,medium,GFP mean intensity in 4T1 cells; caption n=3 per group,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig2.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,3,B,bar,8x4,caption:3,no,mean,inferred,unknown,none,na,na,na,none,narrow,na,multi_categorical,grey,line+stars,stars,LB,above,in_caption,yes,medium,medium,grouped bars: 8 organs x 4 treatments; broken y axis with two segments,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig3.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,3,D,bar,8x4,caption:3,no,mean,inferred,unknown,none,na,na,na,none,narrow,na,multi_categorical,grey,line+stars,stars,LB,above,in_caption,yes,medium,medium,grouped bars: 8 organs x 4 treatments; DiD fluorescence,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig3.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,3,E,bar+points,4,3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,multi_categorical,grey,line+stars,stars,LB,none,in_caption,yes,small,medium,DiD mean intensity of macrophages,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig3.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,3,F,bar+points,4,3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,multi_categorical,grey,line+stars,stars,LB,none,in_caption,yes,small,medium,DiD mean intensity of 4T1 tumour cells,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig3.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,3,G,bar+points,3,3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,multi_categorical,coloured,line+stars,stars,LB,none,in_caption,yes,small,medium,DiD MFI ratio; PBS group omitted,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig3.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,3,H,bar+points,4,3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,multi_categorical,grey,line+p_value,exact,LB,none,in_caption,yes,small,medium,IF colocalization area; broken y axis; p=0.1596 and p=0.1666 shown,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig3.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,4,Ca,bar+points,3,~10/~10/~10,yes,mean,inferred,unknown,none,medium,dark,open,jitter,medium,na,multi_categorical,coloured,none,none,LB,none,none,yes,small,medium,colocalization area 4 hrs; third bar uses diagonal hatch fill,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig4.webp,gc_science,Science,small
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,4,Cb,bar+points,3,~10/~10/~11,yes,mean,inferred,unknown,none,medium,dark,open,jitter,medium,na,multi_categorical,coloured,line+stars,stars,LB,none,none,yes,small,medium,DiD mean intensity 4 hrs; hatched third bar,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig4.webp,gc_science,Science,medium
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,4,Cc,bar+points,3,~10/~10/~11,yes,mean,inferred,unknown,none,medium,dark,open,jitter,medium,na,multi_categorical,coloured,line+stars,stars,LB,none,none,yes,small,medium,GFP mean intensity 4 hrs; hatched third bar,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig4.webp,gc_science,Science,medium
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,4,Da,bar+points,3,~10/~10/~11,yes,mean,inferred,unknown,none,medium,dark,open,jitter,medium,na,multi_categorical,coloured,line+stars,stars,LB,none,none,yes,small,medium,colocalization area 24 hrs,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig4.webp,gc_science,Science,medium
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,4,Db,bar+points,3,~11/~10/~12,yes,mean,inferred,unknown,none,medium,dark,open,jitter,medium,na,multi_categorical,coloured,line+stars,stars,LB,none,none,yes,small,medium,DiD mean intensity 24 hrs,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig4.webp,gc_science,Science,medium
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,4,Dc,bar+points,3,~11/~10/~11,yes,mean,inferred,unknown,none,medium,dark,open,jitter,medium,na,multi_categorical,coloured,line+stars,stars,LB,none,none,yes,small,medium,GFP mean intensity 24 hrs,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig4.webp,gc_science,Science,medium
Science Advances,PMC13564813,2026,10.1126/sciadv.aed9568,4,F,bar+points,4,3/3/3/3,yes,mean,inferred,unknown,none,medium,dark,open,centered,medium,na,multi_categorical,grey,line+stars,stars,LB,none,none,yes,small,medium,CXCL9 ELISA in cell medium,PRIVATE_REFERENCE_ONLY/corpus/PMC13564813/figures/Fig4.webp,gc_science,Science,small
