paper_id,journal,journal_family,year,figure_number,image_path,route,image_width_px,image_height_px,figure_aspect,typeset_width_mm,width_evidence,width_assumption,n_panels_detected,n_text_lines,text_size_clusters_pt,smallest_cluster_pt,dominant_cluster_pt,largest_cluster_pt,text_evidence,stroke_pt_inferred,line_widths_pt_observed,coloured_fraction,n_hue_clusters,mean_saturation,dark_fraction,license_url
PMC13564909,Science Advances,Science,2026,2,PRIVATE_REFERENCE_ONLY/corpus/PMC13564909/figures/Fig2.webp,web_jpeg,1500,1777,0.844,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,45,"[{""pt"": 6.92, ""n_lines"": 23}]",6.92,6.92,6.92,ESTIMATED,,,0.0512,3,0.566,0.0849,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564909,Science Advances,Science,2026,3,PRIVATE_REFERENCE_ONLY/corpus/PMC13564909/figures/Fig3.webp,web_jpeg,1500,3765,0.398,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,72,"[{""pt"": 5.42, ""n_lines"": 10}, {""pt"": 6.77, ""n_lines"": 36}, {""pt"": 7.97, ""n_lines"": 9}]",5.42,6.77,7.97,ESTIMATED,,,0.0307,3,0.54,0.0785,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564909,Science Advances,Science,2026,4,PRIVATE_REFERENCE_ONLY/corpus/PMC13564909/figures/Fig4.webp,web_jpeg,1600,1645,0.973,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,17,"[{""pt"": 1.41, ""n_lines"": 3}, {""pt"": 6.21, ""n_lines"": 6}]",1.41,6.21,6.21,ESTIMATED,,,0.0534,2,0.521,0.0862,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564915,Science Advances,Science,2026,1,PRIVATE_REFERENCE_ONLY/corpus/PMC13564915/figures/Fig1.gif,web_jpeg,190,200,0.95,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",5,2,[],,,,ESTIMATED,,,0.0458,3,0.632,0.0165,https://creativecommons.org/licenses/by/4.0/
PMC13564915,Science Advances,Science,2026,2,PRIVATE_REFERENCE_ONLY/corpus/PMC13564915/figures/Fig2.webp,web_jpeg,1600,1858,0.861,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,336,"[{""pt"": 1.55, ""n_lines"": 48}, {""pt"": 1.97, ""n_lines"": 219}]",1.55,1.97,1.97,ESTIMATED,0.45,,0.0085,2,0.418,0.0545,https://creativecommons.org/licenses/by/4.0/
PMC13564915,Science Advances,Science,2026,3,PRIVATE_REFERENCE_ONLY/corpus/PMC13564915/figures/Fig3.webp,web_jpeg,1600,1689,0.947,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",7,99,"[{""pt"": 2.4, ""n_lines"": 42}, {""pt"": 2.82, ""n_lines"": 24}]",2.4,2.4,2.82,ESTIMATED,0.2,,0.072,5,0.474,0.1034,https://creativecommons.org/licenses/by/4.0/
PMC13564915,Science Advances,Science,2026,4,PRIVATE_REFERENCE_ONLY/corpus/PMC13564915/figures/Fig4.webp,web_jpeg,1600,2020,0.792,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",9,163,"[{""pt"": 1.27, ""n_lines"": 22}, {""pt"": 2.4, ""n_lines"": 104}]",1.27,2.4,2.4,ESTIMATED,0.71,,0.0248,3,0.513,0.0416,https://creativecommons.org/licenses/by/4.0/
PMC13564927,Science Advances,Science,2026,1,PRIVATE_REFERENCE_ONLY/corpus/PMC13564927/figures/Fig1.gif,web_jpeg,200,125,1.6,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",1,0,[],,,,ESTIMATED,,,0.0225,4,0.323,0.0028,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564927,Science Advances,Science,2026,2,PRIVATE_REFERENCE_ONLY/corpus/PMC13564927/figures/Fig2.gif,web_jpeg,200,195,1.026,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,1,[],,,,ESTIMATED,2.02,,0.1151,3,0.693,0.0845,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564927,Science Advances,Science,2026,3,PRIVATE_REFERENCE_ONLY/corpus/PMC13564927/figures/Fig3.gif,web_jpeg,200,171,1.17,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,7,"[{""pt"": 2.26, ""n_lines"": 5}]",2.26,2.26,2.26,ESTIMATED,2.42,,0.1042,4,0.588,0.0637,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564927,Science Advances,Science,2026,4,PRIVATE_REFERENCE_ONLY/corpus/PMC13564927/figures/Fig4.gif,web_jpeg,200,126,1.587,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",1,0,[],,,,ESTIMATED,7.82,,0.0948,4,0.736,0.0661,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564927,Science Advances,Science,2026,5,PRIVATE_REFERENCE_ONLY/corpus/PMC13564927/figures/Fig5.gif,web_jpeg,200,119,1.681,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",1,0,[],,,,ESTIMATED,,,0.1134,3,0.864,0.069,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564951,Science Advances,Science,2026,1,PRIVATE_REFERENCE_ONLY/corpus/PMC13564951/figures/Fig1.gif,web_jpeg,171,200,0.855,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",2,3,"[{""pt"": 3.96, ""n_lines"": 3}]",3.96,3.96,3.96,ESTIMATED,,,0.0651,2,0.393,0.0167,https://creativecommons.org/licenses/by/4.0/
PMC13564951,Science Advances,Science,2026,2,PRIVATE_REFERENCE_ONLY/corpus/PMC13564951/figures/Fig2.gif,web_jpeg,187,200,0.935,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",8,0,[],,,,ESTIMATED,,,0.0373,3,0.558,0.0347,https://creativecommons.org/licenses/by/4.0/
PMC13564951,Science Advances,Science,2026,3,PRIVATE_REFERENCE_ONLY/corpus/PMC13564951/figures/Fig3.gif,web_jpeg,196,200,0.98,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",3,1,[],,,,ESTIMATED,,,0.0834,3,0.713,0.051,https://creativecommons.org/licenses/by/4.0/
PMC13564951,Science Advances,Science,2026,4,PRIVATE_REFERENCE_ONLY/corpus/PMC13564951/figures/Fig4.webp,web_jpeg,1600,1617,0.989,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",9,93,"[{""pt"": 2.12, ""n_lines"": 59}]",2.12,2.12,2.12,ESTIMATED,,,0.0731,4,0.512,0.0333,https://creativecommons.org/licenses/by/4.0/
PMC13564951,Science Advances,Science,2026,5,PRIVATE_REFERENCE_ONLY/corpus/PMC13564951/figures/Fig5.gif,web_jpeg,141,200,0.705,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,0,[],,,,ESTIMATED,,,0.0603,4,0.482,0.0152,https://creativecommons.org/licenses/by/4.0/
PMC13564977,Science Advances,Science,2026,1,PRIVATE_REFERENCE_ONLY/corpus/PMC13564977/figures/Fig1.webp,web_jpeg,1600,1470,1.088,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",6,79,"[{""pt"": 1.27, ""n_lines"": 13}, {""pt"": 1.97, ""n_lines"": 49}]",1.27,1.97,1.97,ESTIMATED,3.13,,0.1411,1,0.775,0.3477,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564977,Science Advances,Science,2026,2,PRIVATE_REFERENCE_ONLY/corpus/PMC13564977/figures/Fig2.webp,web_jpeg,1600,1585,1.009,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",3,136,"[{""pt"": 1.97, ""n_lines"": 68}, {""pt"": 2.4, ""n_lines"": 48}]",1.97,1.97,2.4,ESTIMATED,,,0.0211,4,0.448,0.0863,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564977,Science Advances,Science,2026,3,PRIVATE_REFERENCE_ONLY/corpus/PMC13564977/figures/Fig3.webp,web_jpeg,1600,1807,0.885,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",2,165,"[{""pt"": 1.55, ""n_lines"": 126}, {""pt"": 2.12, ""n_lines"": 23}]",1.55,1.55,2.12,ESTIMATED,,,0.0962,2,0.383,0.0439,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564977,Science Advances,Science,2026,4,PRIVATE_REFERENCE_ONLY/corpus/PMC13564977/figures/Fig4.webp,web_jpeg,1600,1911,0.837,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",7,126,"[{""pt"": 2.12, ""n_lines"": 96}]",2.12,2.12,2.12,ESTIMATED,2.63,,0.0335,4,0.518,0.0896,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564977,Science Advances,Science,2026,5,PRIVATE_REFERENCE_ONLY/corpus/PMC13564977/figures/Fig5.webp,web_jpeg,1600,2005,0.798,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,203,"[{""pt"": 0.99, ""n_lines"": 23}, {""pt"": 2.12, ""n_lines"": 142}]",0.99,2.12,2.12,ESTIMATED,0.2,,0.0666,5,0.472,0.0951,https://creativecommons.org/licenses/by-nc/4.0/
PMC13564977,Science Advances,Science,2026,6,PRIVATE_REFERENCE_ONLY/corpus/PMC13564977/figures/Fig6.webp,web_jpeg,1599,1089,1.468,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",1,17,"[{""pt"": 10.02, ""n_lines"": 16}]",10.02,10.02,10.02,ESTIMATED,,,0.0635,4,0.381,0.0156,https://creativecommons.org/licenses/by-nc/4.0/
PMC13569489,Nature Communications,Nature,2026,1,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/typeset/fig01_typeset_300dpi.png,typeset_pdf,1967,1591,1.236,166.44,OBSERVED,,1,92,"[{""pt"": 3.68, ""n_lines"": 10}, {""pt"": 6.36, ""n_lines"": 64}]",3.68,6.36,6.36,INFERRED,,"{""0.05"": 7002, ""0.58"": 278, ""0.97"": 6, ""0.14"": 6, ""0.85"": 4, ""0.42"": 3, ""1.41"": 3, ""1.01"": 2, ""0.60"": 2, ""0.28"": 2, ""0.76"": 2, ""0.39"": 1}",0.084,3,0.511,0.1941,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569489,Nature Communications,Nature,2026,2,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/typeset/fig02_typeset_300dpi.png,typeset_pdf,1833,1063,1.724,155.07,OBSERVED,,5,98,"[{""pt"": 6.03, ""n_lines"": 88}]",6.03,6.03,6.03,INFERRED,2.88,"{""0.19"": 32978, ""0.39"": 593, ""0.51"": 77, ""0.24"": 36, ""0.47"": 15, ""0.53"": 14, ""0.25"": 9, ""0.32"": 4}",0.023,2,0.786,0.051,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569489,Nature Communications,Nature,2026,3,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/typeset/fig03_typeset_300dpi.png,typeset_pdf,2040,1872,1.09,172.63,OBSERVED,,1,163,"[{""pt"": 6.03, ""n_lines"": 117}]",6.03,6.03,6.03,INFERRED,4.32,{},0.1127,1,0.625,0.0653,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569489,Nature Communications,Nature,2026,4,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/typeset/fig04_typeset_300dpi.png,typeset_pdf,1832,2141,0.856,155.04,OBSERVED,,7,122,"[{""pt"": 5.36, ""n_lines"": 36}, {""pt"": 7.71, ""n_lines"": 56}, {""pt"": 10.05, ""n_lines"": 19}]",5.36,7.71,10.05,INFERRED,3.6,"{""0.35"": 50, ""0.15"": 24, ""0.17"": 12, ""0.52"": 2, ""0.43"": 1}",0.0561,4,0.652,0.0462,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569489,Nature Communications,Nature,2026,5,PRIVATE_REFERENCE_ONLY/corpus/PMC13569489/typeset/fig05_typeset_300dpi.png,typeset_pdf,2319,1200,1.933,196.21,OBSERVED,,6,85,"[{""pt"": 5.02, ""n_lines"": 68}, {""pt"": 6.36, ""n_lines"": 12}]",5.02,5.02,6.36,INFERRED,,"{""0.40"": 22988, ""0.07"": 3600, ""0.43"": 17, ""0.41"": 6}",0.0315,3,0.663,0.0396,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569845,Nature Communications,Nature,2026,1,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/typeset/fig01_typeset_300dpi.png,typeset_pdf,1048,370,2.832,88.67,OBSERVED,,1,1,[],,,,INFERRED,,"{""0.94"": 2}",0.0,0,0.0,0.0287,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569845,Nature Communications,Nature,2026,2,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/typeset/fig02_typeset_300dpi.png,typeset_pdf,2048,1607,1.274,173.32,OBSERVED,,3,82,"[{""pt"": 6.7, ""n_lines"": 49}, {""pt"": 7.71, ""n_lines"": 11}]",6.7,6.7,7.71,INFERRED,,{},0.0296,3,0.588,0.0449,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569845,Nature Communications,Nature,2026,3,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/typeset/fig03_typeset_300dpi.png,typeset_pdf,2049,639,3.207,173.4,OBSERVED,,4,21,"[{""pt"": 6.03, ""n_lines"": 17}, {""pt"": 7.37, ""n_lines"": 3}]",6.03,6.03,7.37,INFERRED,,{},0.01,3,0.511,0.1266,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569845,Nature Communications,Nature,2026,4,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/typeset/fig04_typeset_300dpi.png,typeset_pdf,2048,1680,1.219,173.32,OBSERVED,,7,85,"[{""pt"": 5.7, ""n_lines"": 9}, {""pt"": 6.7, ""n_lines"": 48}]",5.7,6.7,6.7,INFERRED,,{},0.169,1,0.726,0.2256,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569845,Nature Communications,Nature,2026,5,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/typeset/fig05_typeset_300dpi.png,typeset_pdf,2049,1268,1.616,173.4,OBSERVED,,9,19,"[{""pt"": 6.03, ""n_lines"": 10}, {""pt"": 7.04, ""n_lines"": 5}]",6.03,6.03,7.04,INFERRED,,{},0.1108,1,0.76,0.1649,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC13569845,Nature Communications,Nature,2026,6,PRIVATE_REFERENCE_ONLY/corpus/PMC13569845/typeset/fig06_typeset_300dpi.png,typeset_pdf,2048,2256,0.908,173.32,OBSERVED,,4,3,[],,,,INFERRED,,{},0.1156,2,0.948,0.516,https://creativecommons.org/licenses/by-nc-nd/4.0/
PMC7615567,Science Translational Medicine,Science,2024,1,PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig1.jpg,web_jpeg,800,710,1.127,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",6,122,"[{""pt"": 1.13, ""n_lines"": 44}, {""pt"": 1.97, ""n_lines"": 21}, {""pt"": 2.82, ""n_lines"": 53}]",1.13,2.82,2.82,ESTIMATED,1.82,,0.0136,4,0.651,0.0416,https://creativecommons.org/licenses/by/4.0/
PMC7615567,Science Translational Medicine,Science,2024,2,PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig2.gif,web_jpeg,181,80,2.263,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",1,0,[],,,,ESTIMATED,,,0.0115,3,0.506,0.0072,https://creativecommons.org/licenses/by/4.0/
PMC7615567,Science Translational Medicine,Science,2024,3,PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig3.jpg,web_jpeg,800,373,2.145,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",6,86,"[{""pt"": 3.64, ""n_lines"": 34}, {""pt"": 9.11, ""n_lines"": 26}, {""pt"": 10.02, ""n_lines"": 18}]",3.64,3.64,10.02,ESTIMATED,5.87,,0.0092,4,0.61,0.0441,https://creativecommons.org/licenses/by/4.0/
PMC7615567,Science Translational Medicine,Science,2024,4,PRIVATE_REFERENCE_ONLY/corpus/PMC7615567/figures/Fig4.gif,web_jpeg,100,104,0.962,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",2,0,[],,,,ESTIMATED,,,0.01,1,0.46,0.0,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,1,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig1.jpg,web_jpeg,800,1059,0.755,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",8,158,"[{""pt"": 1.41, ""n_lines"": 28}, {""pt"": 1.97, ""n_lines"": 122}]",1.41,1.97,1.97,ESTIMATED,1.11,,0.035,2,0.505,0.0358,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,2,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig2.jpg,web_jpeg,800,515,1.553,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",7,137,"[{""pt"": 4.55, ""n_lines"": 22}, {""pt"": 6.37, ""n_lines"": 95}]",4.55,6.37,6.37,ESTIMATED,0.98,,0.0794,6,0.588,0.0475,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,3,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig3.jpg,web_jpeg,800,467,1.713,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",6,80,"[{""pt"": 3.64, ""n_lines"": 10}, {""pt"": 5.46, ""n_lines"": 57}, {""pt"": 8.2, ""n_lines"": 9}]",3.64,5.46,8.2,ESTIMATED,,,0.0184,2,0.743,0.0413,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,4,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig4.gif,web_jpeg,100,132,0.758,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,0,[],,,,ESTIMATED,,,0.0661,3,0.555,0.1667,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,5,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig5.gif,web_jpeg,104,79,1.316,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",1,0,[],,,,ESTIMATED,,,0.0296,2,0.414,0.0891,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,6,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig6.jpg,web_jpeg,800,619,1.292,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",6,163,"[{""pt"": 6.37, ""n_lines"": 129}]",6.37,6.37,6.37,ESTIMATED,,,0.0244,4,0.549,0.0418,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,7,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig7.gif,web_jpeg,100,113,0.885,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,1,[],,,,ESTIMATED,,,0.0213,5,0.463,0.0697,https://creativecommons.org/licenses/by/4.0/
PMC7615651,Science Translational Medicine,Science,2024,8,PRIVATE_REFERENCE_ONLY/corpus/PMC7615651/figures/Fig8.jpg,web_jpeg,800,807,0.991,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",10,174,"[{""pt"": 1.13, ""n_lines"": 31}, {""pt"": 1.97, ""n_lines"": 126}]",1.13,1.97,1.97,ESTIMATED,,,0.0143,2,0.56,0.0542,https://creativecommons.org/licenses/by/4.0/
PMC7615785,Science Translational Medicine,Science,2024,1,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig1.gif,web_jpeg,200,55,3.636,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",1,0,[],,,,ESTIMATED,,,0.0075,1,0.317,0.0143,https://creativecommons.org/licenses/by/4.0/
PMC7615785,Science Translational Medicine,Science,2024,2,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig2.jpg,web_jpeg,800,330,2.424,184.0,ESTIMATED,"assumed full width 184.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect > 1.25",9,101,"[{""pt"": 3.64, ""n_lines"": 11}, {""pt"": 5.46, ""n_lines"": 72}]",3.64,5.46,5.46,ESTIMATED,,,0.1335,7,0.589,0.0823,https://creativecommons.org/licenses/by/4.0/
PMC7615785,Science Translational Medicine,Science,2024,3,PRIVATE_REFERENCE_ONLY/corpus/PMC7615785/figures/Fig3.jpg,web_jpeg,800,677,1.182,57.0,ESTIMATED,"assumed single column 57.0 mm (Science instructions for preparing initial manuscript (Wayback 2025-08-10), official_guidelines_audit.csv) because aspect <= 1.25",1,152,"[{""pt"": 1.41, ""n_lines"": 124}, {""pt"": 1.97, ""n_lines"": 27}]",1.41,1.41,1.97,ESTIMATED,,,0.013,2,0.38,0.019,https://creativecommons.org/licenses/by/4.0/
